SiteID, Latitude, Longitude, Power Density [W/m2], SCORE-lite Capacity Factor [%], Wind Speed [m/s], State Code, Model Elevation [m]
24496,43.475,-109.142,749.964,29.873,7.543,WY,2032.8
24497,43.475,-109.125,695.012,29.257,7.42,WY,2046.9
24498,43.475,-109.108,651.242,28.792,7.334,WY,2062.2
24499,43.475,-109.092,598.865,28.084,7.19,WY,2075
24500,43.475,-107.292,474.881,32.391,8.293,WY,2607.8
24501,43.475,-107.208,742.636,40.876,9.341,WY,2533.3
24502,43.475,-107.192,723.341,40.241,9.217,WY,2497.5
24503,43.475,-107.158,704.293,39.392,9.058,WY,2406
24504,43.475,-107.142,707.545,39.336,9.062,WY,2375.4
24505,43.475,-107.125,639.006,37.146,8.748,WY,2337.6
24506,43.475,-107.108,626.533,36.555,8.664,WY,2291.7
24507,43.475,-107.092,579.846,34.702,8.405,WY,2237.9
24508,43.475,-107.075,548.933,33.367,8.23,WY,2181.9
24509,43.475,-107.008,425.035,27.023,7.415,WY,1964.1
24510,43.475,-106.075,386.61,27.935,7.455,WY,1747.6
24511,43.475,-105.975,459.973,30.478,7.742,WY,1650.6
24512,43.475,-101.025,518.701,33.916,7.897,SD,775.3
24513,43.492,-122.342,482.872,19.337,5.787,OR,875.5
24514,43.492,-109.542,899.679,42.791,9.372,WY,2095.5
24515,43.492,-109.525,746.943,39.428,8.775,WY,2073.9
24516,43.492,-109.508,728.068,38.994,8.718,WY,2077.4
24517,43.492,-109.358,630.576,35.401,8.093,WY,2110.3
24518,43.492,-109.342,633.949,35.177,8.06,WY,2116.2
24519,43.492,-109.325,683.803,36.051,8.217,WY,2131.8
24520,43.492,-109.308,696.26,35.931,8.214,WY,2140.8
24521,43.492,-109.292,738.504,36.322,8.313,WY,2154.1
24522,43.492,-109.275,767.421,36.355,8.354,WY,2177
24523,43.492,-109.258,775.36,35.701,8.305,WY,2199.6
24524,43.492,-109.242,809.824,35.414,8.321,WY,2213.9
24525,43.492,-109.225,849.972,34.852,8.302,WY,2201.9
24526,43.492,-109.208,825.08,33.199,8.056,WY,2167.6
24527,43.492,-109.192,883.196,32.611,8.051,WY,2123.1
24528,43.492,-109.175,791.931,30.455,7.669,WY,2083.7
24529,43.492,-109.158,818.562,30.304,7.718,WY,2067
24530,43.492,-109.142,741.135,29.032,7.463,WY,2067.4
24531,43.492,-109.125,688.728,28.64,7.386,WY,2088.6
24532,43.492,-109.108,645.349,28.334,7.308,WY,2101.1
24533,43.492,-109.092,591.4,27.727,7.161,WY,2104.3
24534,43.492,-107.275,487.563,32.948,8.348,WY,2589.5
24535,43.492,-107.208,662.31,38.606,9.04,WY,2535.7
24536,43.492,-107.192,659.339,38.474,8.995,WY,2514.5
24537,43.492,-107.142,687.041,39.305,9.043,WY,2393.9
24538,43.492,-107.125,626.946,37.275,8.751,WY,2353.8
24539,43.492,-107.108,623.004,36.873,8.7,WY,2311.6
24540,43.492,-107.092,583.459,35.259,8.48,WY,2265.9
24541,43.492,-107.075,562.37,34.249,8.349,WY,2215.9
24542,43.492,-106.992,455.582,28.313,7.613,WY,1956.6
24543,43.492,-106.975,422.254,26.672,7.397,WY,1913.3
24544,43.492,-105.975,460.957,30.411,7.756,WY,1660.7
24545,43.492,-101.008,524.501,33.774,7.858,SD,757.2
24546,43.508,-116.992,481.699,23.057,6.262,ID,935.1
24547,43.508,-116.958,508.556,23.854,6.326,ID,807.6
24548,43.508,-109.592,770.796,41.083,9.066,WY,2140.3
24549,43.508,-109.575,826.046,42.392,9.259,WY,2149.4
24550,43.508,-109.542,698.514,38.738,8.643,WY,2132.7
24551,43.508,-109.525,688.915,38.154,8.538,WY,2103.5
24552,43.508,-109.508,647.564,37.138,8.386,WY,2098.2
24553,43.508,-109.442,644.426,37.429,8.535,WY,2240.6
24554,43.508,-109.425,645.834,37.291,8.512,WY,2251.7
24555,43.508,-109.408,669.804,37.699,8.555,WY,2225
24556,43.508,-109.392,692.324,38.032,8.573,WY,2193.1
24557,43.508,-109.375,700.498,37.97,8.529,WY,2159.9
24558,43.508,-109.358,730.704,38.326,8.584,WY,2158.2
24559,43.508,-109.342,746.032,38.216,8.573,WY,2168.5
24560,43.508,-109.325,769.877,38.169,8.597,WY,2189.9
24561,43.508,-109.308,798.634,38.243,8.645,WY,2214.6
24562,43.508,-109.292,779.599,37.391,8.516,WY,2243.6
24563,43.508,-109.275,829.947,37.856,8.644,WY,2283.3
24564,43.508,-109.258,805.44,36.625,8.48,WY,2307.2
24565,43.508,-109.242,848.511,36.418,8.501,WY,2310.6
24566,43.508,-109.225,926.785,35.894,8.536,WY,2267.1
24567,43.508,-109.208,896.535,33.881,8.229,WY,2213.7
24568,43.508,-109.192,997.197,33.12,8.278,WY,2156.1
24569,43.508,-109.175,888.006,31.081,7.896,WY,2121.4
24570,43.508,-109.158,912.742,30.745,7.932,WY,2102.7
24571,43.508,-109.142,819.218,29.586,7.661,WY,2099.6
24572,43.508,-109.125,742.733,29.052,7.528,WY,2115.7
24573,43.508,-109.108,693.016,28.82,7.447,WY,2126.8
24574,43.508,-109.092,610.51,27.867,7.217,WY,2130.5
24575,43.508,-109.075,591.375,27.805,7.185,WY,2119.9
24576,43.508,-108.958,570.716,24.869,6.578,WY,1955
24577,43.508,-107.258,516.512,34.31,8.485,WY,2554.4
24578,43.508,-107.225,626.465,37.721,8.919,WY,2510.8
24579,43.508,-107.142,721.33,40.795,9.263,WY,2408.8
24580,43.508,-107.125,674.92,39.282,9.034,WY,2366
24581,43.508,-107.108,681.168,39.166,9.019,WY,2322.7
24582,43.508,-107.092,635.383,37.407,8.78,WY,2282.2
24583,43.508,-107.075,623.889,36.705,8.69,WY,2237.8
24584,43.508,-107.058,570.169,34.477,8.387,WY,2192.6
24585,43.508,-107.042,548.394,33.371,8.248,WY,2145.2
24586,43.508,-106.958,415.367,26.319,7.328,WY,1887.9
24587,43.508,-105.975,465.957,30.454,7.757,WY,1652.5
24588,43.525,-109.925,316.346,24.972,7.416,WY,2829.3
24589,43.525,-109.608,989.414,47.324,10.013,WY,2173.8
24590,43.525,-109.592,795.507,42.86,9.283,WY,2200.7
24591,43.525,-109.575,887.843,44.069,9.508,WY,2233.7
24592,43.525,-109.558,731.853,40.262,8.882,WY,2223.1
24593,43.525,-109.542,724.364,39.608,8.77,WY,2189.6
24594,43.525,-109.525,694.534,38.473,8.573,WY,2133.1
24595,43.525,-109.425,568.591,35.366,8.213,WY,2261.6
24596,43.525,-109.375,633.52,36.619,8.353,WY,2228.1
24597,43.525,-109.358,671.355,37.306,8.453,WY,2243.9
24598,43.525,-109.342,691.956,37.421,8.47,WY,2269.5
24599,43.525,-109.325,712.271,37.404,8.497,WY,2300.7
24600,43.525,-109.275,833.189,38.764,8.883,WY,2489.8
24601,43.525,-109.242,898.457,37.979,8.818,WY,2470
24602,43.525,-109.158,992.073,31.344,8.12,WY,2149.8
24603,43.525,-109.142,872.103,30.051,7.791,WY,2133.2
24604,43.525,-109.125,781.429,29.434,7.615,WY,2142.8
24605,43.525,-109.108,725.888,29.167,7.526,WY,2156.9
24606,43.525,-109.092,644.267,28.354,7.329,WY,2168.5
24607,43.525,-109.075,626.34,28.346,7.307,WY,2159.3
24608,43.525,-109.058,582.048,27.509,7.122,WY,2139.9
24609,43.525,-107.258,496.891,33.578,8.374,WY,2523.2
24610,43.525,-107.125,640.607,38.515,8.937,WY,2381.8
24611,43.525,-107.092,619.819,37.361,8.766,WY,2300.6
24612,43.525,-107.075,619.197,36.948,8.718,WY,2256.6
24613,43.525,-107.058,572.858,34.97,8.446,WY,2212.6
24614,43.525,-107.042,560.331,34.182,8.343,WY,2165.2
24615,43.525,-106.108,379.218,27.012,7.233,WY,1652.8
24616,43.525,-105.975,449.251,29.633,7.614,WY,1626.9
24617,43.542,-113.592,551.082,25.522,6.573,ID,1774.6
24618,43.542,-109.792,1168.083,50.543,10.774,WY,2577.4
24619,43.542,-109.608,716.231,41.419,9.058,WY,2255.9
24620,43.542,-109.425,669.63,38.854,8.707,WY,2261.7
24621,43.542,-109.408,683.419,38.918,8.743,WY,2265
24622,43.542,-109.392,701.348,39.026,8.781,WY,2273.2
24623,43.542,-109.375,733.799,39.566,8.889,WY,2318.7
24624,43.542,-109.358,720.229,38.951,8.801,WY,2367.6
24625,43.542,-109.342,752.761,39.477,8.892,WY,2417.8
24626,43.542,-109.325,726.386,38.565,8.761,WY,2456.9
24627,43.542,-109.292,705.066,37.316,8.677,WY,2617.2
24628,43.542,-109.242,918.926,38.629,9.007,WY,2597.3
24629,43.542,-109.158,1018.395,31.943,8.214,WY,2202.5
24630,43.542,-109.142,881.715,30.526,7.847,WY,2182.4
24631,43.542,-109.125,774.75,29.562,7.606,WY,2190.6
24632,43.542,-109.108,721.731,29.177,7.52,WY,2207.5
24633,43.542,-109.092,630.15,28.004,7.278,WY,2216.9
24634,43.542,-109.075,611.573,27.888,7.241,WY,2203.7
24635,43.542,-107.242,447.792,31.156,8.024,WY,2460.8
24636,43.542,-107.092,696.811,39.889,9.134,WY,2303.2
24637,43.542,-107.075,704.514,39.75,9.119,WY,2259.4
24638,43.542,-107.058,649.18,37.683,8.823,WY,2216
24639,43.542,-107.042,641.792,37.047,8.735,WY,2168.2
24640,43.542,-107.025,584.479,34.714,8.401,WY,2115.9
24641,43.542,-107.008,558.602,33.335,8.209,WY,2054.6
24642,43.542,-106.992,524.26,31.605,7.969,WY,1992.6
24643,43.542,-106.975,483.008,29.48,7.677,WY,1926.5
24644,43.542,-106.958,476.101,28.764,7.594,WY,1868.1
24645,43.542,-106.942,427.292,26.42,7.267,WY,1812.6
24646,43.558,-113.592,552.614,25.613,6.626,ID,1820.3
24647,43.558,-109.808,735.799,42.552,9.31,WY,2491.7
24648,43.558,-109.658,794.53,44.266,9.407,WY,2198.4
24649,43.558,-109.642,818.816,44.779,9.492,WY,2223.1
24650,43.558,-109.625,666.697,40.285,8.857,WY,2259.3
24651,43.558,-109.608,716.4,41.54,9.077,WY,2308
24652,43.558,-109.342,643.512,37.093,8.593,WY,2543.3
24653,43.558,-109.308,716.992,38.579,8.894,WY,2651.7
24654,43.558,-109.292,677.347,37.053,8.718,WY,2734.5
24655,43.558,-109.275,816.287,39.567,9.192,WY,2764.9
24656,43.558,-109.225,970.824,38.186,9.004,WY,2540.9
24657,43.558,-109.175,975.35,33.341,8.316,WY,2305.8
24658,43.558,-109.158,1010.288,32.722,8.294,WY,2266.5
24659,43.558,-109.142,901.751,31.515,8.023,WY,2264.7
24660,43.558,-109.125,810.808,30.566,7.811,WY,2272.3
24661,43.558,-109.108,767.04,30.181,7.737,WY,2282.2
24662,43.558,-109.058,602.64,27.557,7.207,WY,2234.8
24663,43.558,-109.042,580.355,26.767,7.067,WY,2195
24664,43.558,-109.025,580.571,26.424,6.991,WY,2156.5
24665,43.558,-108.992,569.021,25.515,6.78,WY,2087.5
24666,43.558,-107.242,445.217,31.125,8.033,WY,2453
24667,43.558,-107.075,663.875,38.341,8.909,WY,2228.7
24668,43.558,-107.058,620.276,36.665,8.664,WY,2191.2
24669,43.558,-107.042,623.634,36.386,8.619,WY,2146.6
24670,43.558,-107.025,579.22,34.452,8.333,WY,2095.8
24671,43.558,-107.008,554.97,33.119,8.142,WY,2031.7
24672,43.558,-106.992,523.168,31.395,7.902,WY,1965.7
24673,43.558,-106.942,411.33,25.504,7.094,WY,1773.4
24674,43.558,-106.125,385.532,27.159,7.198,WY,1595.4
24675,43.575,-109.808,856.395,46.743,9.853,WY,2372.2
24676,43.575,-109.692,700.745,41.8,9.071,WY,2224.1
24677,43.575,-109.675,708.41,41.866,9.068,WY,2222.6
24678,43.575,-109.425,655.55,38.303,8.652,WY,2314.5
24679,43.575,-109.375,670.303,37.951,8.701,WY,2435.9
24680,43.575,-109.342,698.507,38.747,8.913,WY,2612.8
24681,43.575,-109.325,635.03,37.045,8.652,WY,2668.3
24682,43.575,-109.308,727.37,39.36,9.042,WY,2719.9
24683,43.575,-109.292,717.008,38.442,8.959,WY,2776
24684,43.575,-109.275,849.783,40.605,9.383,WY,2792.9
24685,43.575,-109.258,886.586,40.431,9.372,WY,2778.4
24686,43.575,-109.175,1031.194,34.938,8.643,WY,2382
24687,43.575,-109.158,943.749,33.039,8.277,WY,2368.3
24688,43.575,-109.142,883.379,32.143,8.142,WY,2381.7
24689,43.575,-109.125,767.767,30.444,7.804,WY,2383
24690,43.575,-109.108,733.2,29.855,7.712,WY,2372.5
24691,43.575,-109.092,642.832,28.336,7.432,WY,2360.7
24692,43.575,-109.075,624.696,27.964,7.378,WY,2343.3
24693,43.575,-109.058,583.7,26.936,7.194,WY,2315.3
24694,43.575,-107.242,402.911,28.964,7.785,WY,2440.1
24695,43.575,-107.075,706.695,39.295,9.041,WY,2175.9
24696,43.575,-107.058,673.78,38.096,8.859,WY,2144.8
24697,43.575,-107.042,687.628,38.153,8.858,WY,2105.5
24698,43.575,-107.025,634.959,36.125,8.547,WY,2056.6
24699,43.575,-106.125,395.629,27.518,7.225,WY,1573.5
24700,43.575,-101.308,467.672,32.109,7.696,SD,803.1
24701,43.575,-101.292,487.316,32.81,7.764,SD,786.4
24702,43.592,-109.892,533.868,36.431,8.618,WY,2522.5
24703,43.592,-109.742,886.456,47.363,9.964,WY,2282.7
24704,43.592,-109.725,794.364,44.663,9.55,WY,2286.2
24705,43.592,-109.708,812.999,44.972,9.58,WY,2281.5
24706,43.592,-109.692,730.152,42.418,9.198,WY,2276.1
24707,43.592,-109.675,722.125,41.999,9.132,WY,2272
24708,43.592,-109.292,671.63,37.988,8.847,WY,2796.4
24709,43.592,-109.175,1001.543,36.032,8.782,WY,2483.7
24710,43.592,-109.158,970.527,34.474,8.59,WY,2489.7
24711,43.592,-109.142,928.081,33.398,8.46,WY,2482.2
24712,43.592,-109.108,781.34,30.826,7.98,WY,2452
24713,43.592,-109.092,688.379,29.272,7.7,WY,2446.6
24714,43.592,-109.075,667.057,28.821,7.63,WY,2429.2
24715,43.592,-109.058,606.612,27.342,7.358,WY,2381.1
24716,43.592,-107.058,651.407,37.308,8.728,WY,2122.2
24717,43.592,-107.042,667.13,37.489,8.733,WY,2083.3
24718,43.592,-107.008,593.702,34.14,8.236,WY,1969.7
24719,43.592,-106.958,496.174,28.743,7.492,WY,1762.1
24720,43.592,-106.142,370.968,26.312,7.064,WY,1559.4
24721,43.608,-122.292,435.946,22.802,5.81,OR,1123.2
24722,43.608,-109.208,858.797,38.154,8.894,WY,2660.8
24723,43.608,-109.192,898.678,37.372,8.871,WY,2626.8
24724,43.608,-109.175,919.881,36.28,8.788,WY,2606.6
24725,43.608,-109.158,879.271,34.281,8.538,WY,2597.4
24726,43.608,-109.142,850.121,33.037,8.388,WY,2573.9
24727,43.608,-109.125,786.766,31.431,8.124,WY,2549.4
24728,43.608,-109.108,752.837,30.663,8.011,WY,2534
24729,43.608,-109.042,570.292,26.711,7.246,WY,2342.4
24730,43.608,-108.758,295.809,19.675,6.365,WY,2570.8
24731,43.608,-108.742,316.888,20.445,6.466,WY,2581
24732,43.608,-108.725,361.155,22.322,6.676,WY,2523.5
24733,43.608,-108.608,565.765,25.308,6.935,WY,1956.3
24734,43.608,-108.592,588.518,25.576,6.983,WY,1881.6
24735,43.608,-107.225,392.054,28.316,7.697,WY,2390.5
24736,43.608,-107.075,633.035,37.025,8.691,WY,2172.8
24737,43.608,-107.058,642.715,37.067,8.681,WY,2138.4
24738,43.608,-107.042,657.22,37.101,8.663,WY,2095.1
24739,43.608,-107.008,604.964,34.272,8.229,WY,1963.1
24740,43.608,-106.992,630.338,33.986,8.206,WY,1888.2
24741,43.608,-106.975,546.857,30.697,7.735,WY,1808
24742,43.608,-106.958,540.208,29.729,7.62,WY,1738.5
24743,43.608,-106.942,456.994,26.326,7.124,WY,1681.1
24744,43.608,-106.158,370.875,26.266,7.039,WY,1538.7
24745,43.608,-106.142,382.193,26.741,7.098,WY,1538.4
24746,43.608,-106.075,416.763,27.779,7.195,WY,1494.5
24747,43.625,-109.975,409.466,29.547,7.814,WY,2599.7
24748,43.625,-109.308,590.891,37.955,8.831,WY,2950.9
24749,43.625,-109.208,902.749,39.956,9.299,WY,2796.8
24750,43.625,-109.192,956.799,39.37,9.318,WY,2754.1
24751,43.625,-109.158,933.166,35.732,8.907,WY,2686.1
24752,43.625,-109.142,908.777,34.395,8.747,WY,2665.5
24753,43.625,-109.125,844.582,32.702,8.473,WY,2650.3
24754,43.625,-109.092,717.951,30.514,8.035,WY,2574.9
24755,43.625,-109.075,659.919,29.335,7.768,WY,2507.1
24756,43.625,-107.042,711.084,38.558,8.868,WY,2109.9
24757,43.625,-107.025,672.305,36.802,8.594,WY,2037.9
24758,43.625,-107.008,635.47,34.897,8.307,WY,1957.9
24759,43.625,-106.992,643.945,33.975,8.2,WY,1873.8
24760,43.625,-106.958,533.78,29.049,7.511,WY,1719.2
24761,43.625,-106.942,447.171,25.623,7.011,WY,1664.9
24762,43.625,-106.175,350.626,25.173,6.869,WY,1514.3
24763,43.625,-106.158,367.181,25.965,6.966,WY,1512.9
24764,43.625,-106.142,375.795,26.302,7.01,WY,1512.7
24765,43.625,-106.108,389.46,26.716,7.068,WY,1507.8
24766,43.625,-106.092,412.729,27.638,7.182,WY,1498.3
24767,43.642,-109.308,493.554,34.335,8.399,WY,3028.1
24768,43.642,-109.192,901.166,39.212,9.323,WY,2861.3
24769,43.642,-109.158,988.609,36.789,9.19,WY,2741.2
24770,43.642,-109.142,952.255,35.154,8.965,WY,2712.3
24771,43.642,-109.125,949.912,34.234,8.886,WY,2699.8
24772,43.642,-109.108,873.765,33.377,8.686,WY,2668.2
24773,43.642,-108.658,568.752,24.601,6.827,WY,1988.5
24774,43.642,-108.625,551.926,23.776,6.718,WY,1888.3
24775,43.642,-107.208,365.04,26.72,7.501,WY,2383.8
24776,43.642,-107.058,642.557,37.228,8.673,WY,2166.3
24777,43.642,-107.042,650.058,36.804,8.584,WY,2103.5
24778,43.642,-107.025,646.007,35.935,8.447,WY,2027.8
24779,43.642,-107.008,605.701,33.788,8.126,WY,1941.3
24780,43.642,-106.992,635.518,33.516,8.126,WY,1854.1
24781,43.642,-106.975,540.353,29.906,7.598,WY,1773.6
24782,43.642,-106.958,524.422,28.526,7.43,WY,1703.1
24783,43.642,-106.942,438.496,25.264,6.951,WY,1652.7
24784,43.642,-106.192,358.874,25.486,6.872,WY,1489.4
24785,43.642,-106.175,365.848,25.774,6.9,WY,1484
24786,43.642,-106.158,379.862,26.368,6.982,WY,1483.7
24787,43.642,-106.142,386.279,26.598,7.017,WY,1486.2
24788,43.642,-106.125,389.842,26.648,7.037,WY,1492.2
24789,43.642,-106.108,393.066,26.677,7.051,WY,1491.4
24790,43.658,-109.192,948.516,40.041,9.53,WY,2921.8
24791,43.658,-109.158,970.927,36.536,9.127,WY,2748.5
24792,43.658,-109.142,907.224,34.51,8.801,WY,2701.4
24793,43.658,-109.092,749.532,32.219,8.381,WY,2662.5
24794,43.658,-109.058,627.203,30.012,7.982,WY,2629.7
24795,43.658,-107.192,385.043,27.872,7.634,WY,2377.8
24796,43.658,-107.058,662.903,37.896,8.751,WY,2160.8
24797,43.658,-107.042,668.42,37.348,8.643,WY,2091
24798,43.658,-107.025,665.983,36.441,8.507,WY,2014.5
24799,43.658,-107.008,622.406,34.144,8.163,WY,1924.8
24800,43.658,-106.992,640.635,33.637,8.134,WY,1840.2
24801,43.658,-106.975,543.013,29.992,7.597,WY,1761.4
24802,43.658,-106.958,521.317,28.467,7.415,WY,1695.5
24803,43.658,-106.942,437.532,25.407,6.967,WY,1647.2
24804,43.658,-106.192,352.92,24.951,6.765,WY,1460.7
24805,43.658,-106.175,359.238,25.2,6.8,WY,1460
24806,43.658,-106.158,371.871,25.755,6.882,WY,1462
24807,43.675,-109.192,1189.846,42.635,10.151,WY,2905.1
24808,43.675,-109.175,1135.329,39.983,9.719,WY,2802.7
24809,43.675,-109.092,928.002,35.752,9.021,WY,2677.3
24810,43.675,-109.058,827.108,33.461,8.577,WY,2587.6
24811,43.675,-107.042,684.949,37.974,8.719,WY,2083.5
24812,43.675,-107.025,700.851,37.51,8.652,WY,2004.1
24813,43.675,-107.008,648.561,34.903,8.268,WY,1909.3
24814,43.675,-106.992,652.174,34.154,8.202,WY,1829.4
24815,43.675,-106.958,497.713,28.134,7.37,WY,1698.7
24816,43.692,-109.142,1104.332,38.782,9.514,WY,2712.1
24817,43.692,-109.108,1019.515,37.528,9.315,WY,2721
24818,43.692,-109.058,813.618,31.331,8.161,WY,2501.9
24819,43.692,-108.992,595.045,23.435,6.852,WY,2224.7
24820,43.692,-107.158,423.764,29.747,7.871,WY,2313
24821,43.692,-107.058,674.358,38.524,8.806,WY,2145
24822,43.692,-107.042,674.396,37.81,8.677,WY,2069.7
24823,43.692,-107.025,692.391,37.387,8.614,WY,1987.6
24824,43.692,-107.008,628.556,34.522,8.199,WY,1892.3
24825,43.692,-106.992,630.747,33.795,8.137,WY,1816.5
24826,43.692,-106.975,531.122,30.004,7.6,WY,1746.8
24827,43.692,-106.958,483.032,28.032,7.367,WY,1704.8
24828,43.708,-109.108,1009.708,37.9,9.298,WY,2760.1
24829,43.708,-109.008,884.774,27.043,7.69,WY,2252.6
24830,43.708,-108.992,731.403,24.916,7.216,WY,2206.1
24831,43.708,-108.975,684.695,24.589,7.132,WY,2172
24832,43.708,-107.158,413.736,29.264,7.798,WY,2276.2
24833,43.708,-107.042,710.78,38.995,8.844,WY,2059
24834,43.708,-107.025,749.182,38.973,8.854,WY,1975.8
24835,43.708,-107.008,665.627,35.777,8.397,WY,1883.4
24836,43.708,-106.975,547.719,30.802,7.729,WY,1746.5
24837,43.708,-106.958,470.935,27.982,7.375,WY,1713.5
24838,43.725,-109.008,807.196,25.499,7.387,WY,2270.7
24839,43.725,-108.992,687.752,24.058,7.064,WY,2256.4
24840,43.725,-108.975,669.342,24.233,7.09,WY,2244.7
24841,43.725,-107.175,304.042,22.968,7.012,WY,2254.5
24842,43.725,-107.042,676.929,38.162,8.716,WY,2055.4
24843,43.725,-107.025,713.887,38.201,8.73,WY,1971.7
24844,43.725,-107.008,628.195,35.03,8.284,WY,1886.3
24845,43.725,-106.992,619.876,34.038,8.182,WY,1816.7
24846,43.725,-106.975,525.606,30.36,7.676,WY,1760.2
24847,43.725,-106.958,459.893,27.868,7.375,WY,1728.6
24848,43.742,-108.992,591.133,23.131,6.854,WY,2337.7
24849,43.742,-108.975,579.656,23.359,6.907,WY,2333.7
24850,43.742,-107.142,387.813,28.388,7.66,WY,2274.5
24851,43.742,-107.042,705.97,38.822,8.831,WY,2053.5
24852,43.742,-107.025,750.17,39.08,8.886,WY,1968.5
24853,43.742,-107.008,667.144,36.271,8.486,WY,1894.7
24854,43.742,-106.992,605.509,33.822,8.159,WY,1831.1
24855,43.758,-122.208,420.105,20.655,5.659,OR,1102.7
24856,43.758,-107.142,406.703,29.649,7.835,WY,2339.2
24857,43.758,-107.092,633.376,38.4,8.842,WY,2252
24858,43.758,-107.025,718.59,38.382,8.791,WY,1988.5
24859,43.758,-106.992,624.616,34.73,8.293,WY,1878.8
24860,43.758,-106.975,562.278,32.439,7.985,WY,1838.3
24861,43.775,-122.208,525.05,21.69,5.929,OR,1031
24862,43.775,-121.125,653.968,30.312,7.691,OR,1704.6
24863,43.775,-121.075,526.049,27.039,7.171,OR,1554.4
24864,43.775,-121.058,479.501,25.775,7.002,OR,1518.1
24865,43.775,-110.358,307.364,23.032,6.845,WY,2487.8
24866,43.775,-107.025,671.633,37.577,8.681,WY,2047.7
24867,43.775,-107.008,643.03,36.334,8.513,WY,2003
24868,43.775,-106.992,551.185,32.999,8.052,WY,1966.6
24869,43.775,-106.975,512.589,31.386,7.847,WY,1929.2
24870,43.792,-121.075,506.352,26.267,7.005,OR,1520
24871,43.792,-121.058,465.163,25.234,6.87,OR,1486.1
24872,43.792,-107.025,667.595,38.027,8.789,WY,2128.1
24873,43.792,-107.008,659.867,37.503,8.721,WY,2096.7
24874,43.792,-106.992,584.44,34.811,8.344,WY,2065.2
24875,43.792,-106.975,565.025,33.908,8.24,WY,2038.3
24876,43.808,-121.108,669.617,29.632,7.535,OR,1553.4
24877,43.808,-121.092,615.905,28.699,7.369,OR,1516.8
24878,43.808,-121.075,582.869,28.154,7.263,OR,1482.4
24879,43.808,-121.058,495.028,26.178,6.947,OR,1451.7
24880,43.808,-107.142,332.477,25.511,7.381,WY,2374.3
24881,43.808,-107.042,621.334,37.189,8.719,WY,2219.9
24882,43.808,-107.008,616.132,36.581,8.644,WY,2187.7
24883,43.808,-106.975,527.322,32.999,8.158,WY,2139.8
24884,43.808,-106.925,410.356,27.272,7.373,WY,2032.2
24885,43.825,-121.142,711.952,29.815,7.557,OR,1575.8
24886,43.825,-121.125,697.863,29.626,7.527,OR,1538.1
24887,43.825,-121.108,650.282,28.872,7.376,OR,1501.1
24888,43.825,-121.092,596.141,28.048,7.225,OR,1467.5
24889,43.825,-121.075,565.541,27.7,7.141,OR,1436.8
24890,43.825,-121.058,489.38,26.104,6.87,OR,1410.4
24891,43.825,-121.042,467.929,25.903,6.822,OR,1389.1
24892,43.825,-120.992,379.619,23.113,6.28,OR,1428.4
24893,43.825,-107.042,581.402,36.014,8.62,WY,2284.9
24894,43.825,-106.975,550.791,34.121,8.348,WY,2223.2
24895,43.842,-121.158,798.543,30.977,7.768,OR,1555.9
24896,43.842,-121.142,737,29.8,7.561,OR,1519
24897,43.842,-121.125,707.719,29.395,7.492,OR,1484.4
24898,43.842,-121.108,658.918,28.712,7.344,OR,1451.6
24899,43.842,-121.092,587.106,27.703,7.15,OR,1418.6
24900,43.842,-121.075,558.348,27.534,7.087,OR,1390.6
24901,43.842,-121.058,476.579,25.751,6.775,OR,1368.1
24902,43.842,-121.042,465.072,25.833,6.764,OR,1354.5
24903,43.842,-120.975,470.342,25.097,6.48,OR,1379.6
24904,43.842,-120.958,463.191,24.621,6.429,OR,1415.5
24905,43.842,-120.942,484.519,25.398,6.615,OR,1450.4
24906,43.842,-107.125,365.799,27.523,7.625,WY,2385.9
24907,43.842,-106.975,566.636,34.747,8.449,WY,2279.4
24908,43.842,-106.958,535.24,33.152,8.188,WY,2237.1
24909,43.842,-106.942,519.002,31.918,7.981,WY,2150.5
24910,43.842,-106.925,531.115,31.57,7.908,WY,2055.6
24911,43.842,-106.908,463.05,28.254,7.414,WY,1943.3
24912,43.858,-121.192,768.809,31.302,7.784,OR,1594.1
24913,43.858,-121.175,725.482,30.083,7.551,OR,1547
24914,43.858,-121.158,759.078,30.092,7.586,OR,1499.9
